TPIN,LOCATION,TAX TYPE,Transaction ID,Period From,Period To,Payment Method,Payment Amount,Payment Date
200378,Lusaka,Withholding Tax,475520507009,01/01/2017,31/01/2017,CASH,158,10/03/2017
200378,Lusaka,Withholding Tax,475520507009,01/02/2017,28/02/2017,CASH,158,10/03/2017
200378,Lusaka,Withholding Tax,475520507009,01/03/2017,31/03/2017,CASH,158,10/03/2017
200317,Lusaka,Turnover Tax,475520507351,01/11/2016,30/11/2016,COMPANY LOCAL CHEQUE,77.5,10/03/2017
200317,Lusaka,Turnover Tax,475520507351,01/12/2016,31/12/2016,COMPANY LOCAL CHEQUE,77.5,10/03/2017
200317,Lusaka,Turnover Tax,475520507351,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,77.5,10/03/2017
200317,Lusaka,Turnover Tax,475520507351,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,77.5,10/03/2017
200012,chipata,Turnover Tax,475520508153,01/02/2017,28/02/2017,CASH,27,10/03/2017
200779,Lusaka,Turnover Tax,475520508288,01/02/2017,28/02/2017,CASH,1286,10/03/2017
200084,Lusaka,Turnover Tax,475520508371,01/02/2014,28/02/2014,CASH,420,10/03/2017
200084,Lusaka,Turnover Tax,475520508371,01/05/2016,31/05/2016,CASH,650,10/03/2017
200425,Mongu Province,Employment Tax (Pay as You Earn),475520508909,01/02/2017,28/02/2017,CASH,200,10/03/2017
200768,Chingola,Turnover Tax,475520508816,01/02/2017,28/02/2017,CASH,20,10/03/2017
200498,Lusaka,Turnover Tax,475520509127,01/02/2017,28/02/2017,CASH,650,10/03/2017
200774,choma,Turnover Tax,475520509298,01/02/2017,28/02/2017,CASH,590,10/03/2017
200058,chipata,Turnover Tax,475520509308,01/02/2017,28/02/2017,CASH,100,10/03/2017
200002,Lusaka,Turnover Tax,475520509365,01/02/2017,28/02/2017,CASH,150,10/03/2017
200315,Kitwe,Withholding Tax,475520509391,01/02/2017,28/02/2017,CASH,3888,10/03/2017
200522,Ndola,Turnover Tax,475520509448,01/02/2017,28/02/2017,CASH,18,10/03/2017
200795,Ndola,Turnover Tax,475520509494,01/02/2017,28/02/2017,CASH,420.85,10/03/2017
200564,Lusaka,Turnover Tax,475520509551,01/02/2017,28/02/2017,CASH,1901,10/03/2017
200132,Ndola,Turnover Tax,475520509629,01/02/2017,28/02/2017,CASH,404.5,10/03/2017
200114,mongu,Turnover Tax,475520509697,01/02/2017,28/02/2017,CASH,30,10/03/2017
200235,Kasama,Turnover Tax,475520509950,01/02/2017,28/02/2017,CASH,264,10/03/2017
200452,kabwe,Turnover Tax,475520386301,01/02/2017,28/02/2017,CASH,292,09/03/2017
200127,Livingstone,Turnover Tax,475520386689,01/11/2016,30/11/2016,CASH,5,09/03/2017
200321,Lusaka,Turnover Tax,475520388155,01/02/2017,28/02/2017,CASH,410,09/03/2017
200693,Lusaka,Turnover Tax,475520390972,01/02/2017,28/02/2017,CASH,130,09/03/2017
200622,Kitwe,Turnover Tax,475520391878,01/02/2017,28/02/2017,CASH,808.1,09/03/2017
200703,kabwe,Turnover Tax,475520392313,01/02/2017,28/02/2017,CASH,3990,09/03/2017
200586,Lusaka,Withholding Tax,475520395176,01/02/2017,28/02/2017,CASH,300,09/03/2017
200512,Kitwe,Turnover Tax,475520399888,01/02/2017,28/02/2017,CASH,291,09/03/2017
200079,chipata,Turnover Tax,475520400173,01/02/2017,28/02/2017,CASH,36,09/03/2017
200149,Lusaka,Turnover Tax,475520400483,01/02/2017,28/02/2017,CASH,279,09/03/2017
200401,Livingstone,Turnover Tax,475520407199,01/02/2017,28/02/2017,CASH,1802,09/03/2017
200709,Kitwe,Turnover Tax,475520407220,01/02/2017,28/02/2017,CASH,317.5,09/03/2017
200502,Kitwe,Employment Tax (Pay as You Earn),475520407515,01/02/2017,28/02/2017,CASH,350,09/03/2017
200356,Lusaka,Employment Tax (Pay as You Earn),475520408618,01/02/2017,28/02/2017,CASH,478.9,09/03/2017
200780,Lusaka,Withholding Tax,475520409302,01/03/2017,31/03/2017,CASH,500,09/03/2017
200503,Livingstone,Turnover Tax,475520409876,01/02/2017,28/02/2017,CASH,33,09/03/2017
200022,chipata,Turnover Tax,475520410208,01/02/2017,28/02/2017,CASH,2662.25,09/03/2017
200255,Lusaka,Presumptive Tax,475520410322,01/01/2017,31/03/2017,CASH,293.7,09/03/2017
200022,chipata,Turnover Tax,475520410472,01/02/2017,28/02/2017,CASH,247.5,09/03/2017
200354,lusaka,Employment Tax (Pay as You Earn),475520410508,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,104.1,09/03/2017
200752,choma,Turnover Tax,475520410575,01/06/2016,30/06/2016,CASH,1000,09/03/2017
200541,Lusaka,Turnover Tax,475520410668,01/02/2017,28/02/2017,CASH,324,09/03/2017
200505,Ndola,Turnover Tax,475520410700,01/02/2017,28/02/2017,CASH,350,09/03/2017
200537,Kasama,Turnover Tax,475520411238,01/02/2017,28/02/2017,CASH,615.5,09/03/2017
200006,Livingstone,Turnover Tax,475520412548,01/02/2017,28/02/2017,CASH,36,09/03/2017
200715,Lusaka,Turnover Tax,475520412833,01/02/2017,28/02/2017,CASH,314,09/03/2017
200497,Muchinga,Turnover Tax,475520414138,01/02/2017,28/02/2017,CASH,32.55,09/03/2017
200382,Ndola,Turnover Tax,475520414195,01/01/2017,31/01/2017,CASH,316,09/03/2017
200325,Lusaka,Turnover Tax,475520414334,01/02/2017,28/02/2017,CASH,78,09/03/2017
200080,Lusaka,Turnover Tax,475520414484,01/02/2017,28/02/2017,CASH,8852.65,09/03/2017
200466,Lusaka,Employment Tax (Pay as You Earn),475520414687,01/02/2017,28/02/2017,electronic transfer,1420852.83,07/03/2017
200080,Lusaka,Withholding Tax,475520414780,01/02/2017,28/02/2017,CASH,200,09/03/2017
200751,kabwe,Turnover Tax,475520414873,01/02/2017,28/02/2017,CASH,30,09/03/2017
200476,Lusaka,Turnover Tax,475520415411,01/02/2017,28/02/2017,CASH,346.5,09/03/2017
200111,mongu,Turnover Tax,475520416245,01/02/2017,28/02/2017,CASH,680,09/03/2017
200589,mongu,Turnover Tax,475520416385,01/02/2017,28/02/2017,CASH,249,09/03/2017
200159,Kitwe,Turnover Tax,475520416467,01/02/2017,28/02/2017,CASH,400,09/03/2017
200731,Lusaka,Withholding Tax,475520416877,01/02/2017,28/02/2017,CASH,967,09/03/2017
200731,Lusaka,Turnover Tax,475520416877,01/02/2017,28/02/2017,CASH,1330.65,09/03/2017
200682,Lusaka,Withholding Tax,475520083842,01/01/2017,31/01/2017,CASH,170,16/02/2017
200180,Lusaka,Presumptive Tax,475520159756,01/01/2017,31/12/2017,CASH,396,23/02/2017
200122,mongu,Turnover Tax,475520159849,01/01/2017,31/01/2017,CASH,115,23/02/2017
200364,Kitwe,Turnover Tax,475520176827,01/03/2015,31/03/2015,CASH,321,24/02/2017
200484,Ndola,Presumptive Tax,475520180033,01/07/2016,30/09/2016,CASH,300,27/02/2017
200574,Lusaka,Turnover Tax,475520185211,01/10/2016,31/10/2016,CASH,105,27/02/2017
200574,Lusaka,Turnover Tax,475520185211,01/11/2016,30/11/2016,CASH,120,27/02/2017
200574,Lusaka,Turnover Tax,475520185211,01/12/2016,31/12/2016,CASH,99,27/02/2017
200574,Lusaka,Turnover Tax,475520185211,01/02/2017,28/02/2017,CASH,36,27/02/2017
200144,Ndola,Turnover Tax,475520202510,01/02/2017,28/02/2017,CASH,60,01/03/2017
200318,Lusaka,Employment Tax (Pay as You Earn),475520205855,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,500,01/03/2017
200754,Ndola,Turnover Tax,475520206212,01/12/2016,31/12/2016,CASH,500,01/03/2017
200174,Lusaka,Turnover Tax,475520206865,01/02/2017,28/02/2017,CASH,33,01/03/2017
200767,Lusaka,Withholding Tax,475520206968,01/02/2017,28/02/2017,CASH,280,01/03/2017
200388,mansa Province,Turnover Tax,475520207000,01/02/2017,28/02/2017,CASH,30,01/03/2017
200073,Lusaka,Property Transfer Tax,475520207393,01/02/2017,28/02/2017,CASH,15000,01/03/2017
200049,Lusaka,Turnover Tax,475520207621,01/09/2015,30/09/2015,CASH,300,01/03/2017
200049,Lusaka,Turnover Tax,475520207621,01/11/2015,30/11/2015,CASH,300,01/03/2017
200672,Livingstone,Presumptive Tax,475520207735,01/07/2016,30/09/2016,CASH,150,01/03/2017
200672,Livingstone,Presumptive Tax,475520207735,01/10/2016,31/12/2016,CASH,150,01/03/2017
200413,Ndola,Turnover Tax,475520207792,01/02/2017,28/02/2017,CASH,36,01/03/2017
200576,Kitwe,Employment Tax (Pay as You Earn),475520207931,01/10/2016,31/10/2016,COMPANY COUNTRY CHEQUE,2425,01/03/2017
200669,Lusaka,Turnover Tax,475519803587,01/01/2017,31/01/2017,CASH,588.5,09/02/2017
200316,Lusaka,Turnover Tax,475519804265,01/01/2017,31/01/2017,CASH,600.8,09/02/2017
200590,Livingstone,Turnover Tax,475519835151,01/01/2017,31/01/2017,CASH,1571.7,09/02/2017
200741,Lusaka,Withholding Tax,475519835783,01/01/2017,31/01/2017,CASH,25,09/02/2017
200445,Lusaka,Turnover Tax,475519838025,01/01/2017,31/01/2017,CASH,1585.5,09/02/2017
200402,Kasama,Turnover Tax,475519842074,01/01/2017,31/01/2017,CASH,30,09/02/2017
200013,mongu,Turnover Tax,475519842768,01/12/2013,31/12/2013,CASH,48.5,09/02/2017
200759,Lusaka,Turnover Tax,475519844145,01/01/2017,31/01/2017,CASH,810,09/02/2017
200364,Ndola,Employment Tax (Pay as You Earn),475519844280,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,560,09/02/2017
200076,Livingstone,Turnover Tax,475519844627,01/01/2017,31/01/2017,CASH,5.25,09/02/2017
200359,kabwe,Withholding Tax,475519870610,01/01/2017,31/01/2017,CASH,50,10/02/2017
200359,kabwe,Withholding Tax,475519870610,01/02/2017,28/02/2017,CASH,50,10/02/2017
200162,Ndola,Turnover Tax,475519945446,01/01/2017,31/01/2017,CASH,51,13/02/2017
200534,Lusaka,Turnover Tax,475519945871,01/01/2017,31/01/2017,CASH,1181,13/02/2017
200334,kabwe,Value Added Tax,475519945928,01/01/2014,31/01/2014,CASH,4.08,13/02/2017
200334,kabwe,Value Added Tax,475519945928,01/03/2014,31/03/2014,CASH,1.26,13/02/2017
200334,kabwe,Value Added Tax,475519945928,01/09/2014,30/09/2014,CASH,1.05,13/02/2017
200334,kabwe,Value Added Tax,475519945928,01/12/2014,31/12/2014,CASH,0.49,13/02/2017
200334,kabwe,Value Added Tax,475519945928,01/01/2015,31/01/2015,CASH,0.84,13/02/2017
200334,kabwe,Value Added Tax,475519945928,01/04/2015,30/04/2015,CASH,0.71,13/02/2017
200334,kabwe,Value Added Tax,475519945928,01/11/2016,30/11/2016,CASH,0.57,13/02/2017
200159,Ndola,Turnover Tax,475519946373,01/01/2017,31/01/2017,CASH,15,13/02/2017
200513,Kitwe,Turnover Tax,475519946399,01/01/2017,31/01/2017,CASH,799.35,13/02/2017
200776,kabwe,Turnover Tax,475519948346,01/01/2017,31/01/2017,CASH,10,13/02/2017
200567,Ndola,Turnover Tax,475519949547,01/01/2017,31/01/2017,CASH,1993,13/02/2017
200465,Mongu Province,Employment Tax (Pay as You Earn),475519986668,01/12/2016,31/12/2016,COMPANY LOCAL CHEQUE,3848.56,14/02/2017
200465,Mongu Province,Employment Tax (Pay as You Earn),475519986668,01/01/2016,31/01/2016,COMPANY LOCAL CHEQUE,3848.56,14/02/2017
200084,kabwe,Turnover Tax,475519987092,01/01/2017,31/01/2017,CASH,286,14/02/2017
200220,Lusaka,Presumptive Tax,475519987937,01/01/2017,31/03/2017,CASH,1459.6,14/02/2017
200477,Lusaka,Withholding Tax,475519988268,01/11/2016,30/11/2016,BANK CERTIFIED CHEQUE,4500,14/02/2017
200477,Lusaka,Withholding Tax,475519988268,01/12/2016,31/12/2016,BANK CERTIFIED CHEQUE,4500,14/02/2017
200477,Lusaka,Withholding Tax,475519988268,01/01/2017,31/01/2017,BANK CERTIFIED CHEQUE,3262.5,14/02/2017
200765,Lusaka,Turnover Tax,475519988511,01/01/2017,31/01/2017,CASH,667,14/02/2017
200052,chipata,Turnover Tax,475520436837,01/02/2017,28/02/2017,CASH,205,10/03/2017
200365,chipata,Turnover Tax,475520437293,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,463.16,10/03/2017
200110,Ndola,Turnover Tax,475520437521,01/02/2017,28/02/2017,CASH,427.33,10/03/2017
200020,kabwe,Turnover Tax,475520437532,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,650,10/03/2017
200573,Kitwe,Turnover Tax,475520437671,01/02/2017,28/02/2017,CASH,150,10/03/2017
200800,Ndola,Turnover Tax,475520437863,01/02/2017,28/02/2017,CASH,1430.42,10/03/2017
200379,Lusaka,Turnover Tax,475520438577,01/02/2017,28/02/2017,CASH,1055,10/03/2017
200032,kabwe,Employment Tax (Pay as You Earn),475520439240,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,129.75,10/03/2017
200442,Lusaka,Turnover Tax,475520439318,01/02/2017,28/02/2017,CASH,503,10/03/2017
200771,Kitwe,Turnover Tax,475520439375,01/02/2017,28/02/2017,CASH,258,10/03/2017
200375,Kitwe,Turnover Tax,475520439882,01/02/2017,28/02/2017,CASH,210,10/03/2017
200781,Lusaka,Turnover Tax,475520259152,01/02/2017,28/02/2017,CASH,249,03/03/2017
200176,Ndola,Turnover Tax,475520259281,01/02/2017,28/02/2017,CASH,1164.53,03/03/2017
200049,Lusaka,Turnover Tax,475520355446,01/02/2017,28/02/2017,CASH,1151,07/03/2017
200300,chipata,Turnover Tax,475520355720,01/04/2014,30/04/2014,CASH,1000,07/03/2017
200300,chipata,Turnover Tax,475520355720,01/08/2014,31/08/2014,CASH,500,07/03/2017
200300,chipata,Turnover Tax,475520355720,01/10/2014,31/10/2014,CASH,2000,07/03/2017
200300,chipata,Turnover Tax,475520355720,01/03/2016,31/03/2016,CASH,1000,07/03/2017
200300,chipata,Turnover Tax,475520355720,01/06/2016,30/06/2016,CASH,500,07/03/2017
200324,Ndola,Turnover Tax,475520355792,01/02/2017,28/02/2017,CASH,165,07/03/2017
200622,Ndola,Turnover Tax,475520356341,01/02/2017,28/02/2017,CASH,30,07/03/2017
200466,Lusaka,Withholding Tax,475520356373,01/03/2017,31/03/2017,electronic transfer,5044164.78,07/03/2017
200785,Ndola,Turnover Tax,475520357222,01/02/2017,28/02/2017,CASH,249,07/03/2017
200492,Lusaka,Withholding Tax,475520357382,01/02/2017,28/02/2017,CASH,300,07/03/2017
200103,Chingola,Turnover Tax,475520357532,01/02/2017,28/02/2017,CASH,30.7,07/03/2017
200164,Lusaka,Turnover Tax,475520358915,01/02/2017,28/02/2017,CASH,35.85,07/03/2017
200396,Lusaka,Turnover Tax,475520360898,01/01/2017,31/01/2017,CASH,487,07/03/2017
200396,Lusaka,Turnover Tax,475520360898,01/02/2017,28/02/2017,CASH,584,07/03/2017
200770,Lusaka,Turnover Tax,475520362151,01/02/2017,28/02/2017,CASH,284.45,07/03/2017
200058,chipata,Turnover Tax,475519929441,01/01/2017,31/01/2017,CASH,36,10/02/2017
200487,chipata,Turnover Tax,475519930275,01/01/2017,31/01/2017,CASH,403,10/02/2017
200468,chipata,Employment Tax (Pay as You Earn),475519931067,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,5445.6,10/02/2017
200351,Lusaka,Employment Tax (Pay as You Earn),475519931078,01/01/2017,31/01/2017,COMPANY LOCAL CHEQUE,765.67,10/02/2017
200356,Livingstone,Turnover Tax,475519931481,01/01/2017,31/01/2017,CASH,618,10/02/2017
200422,choma,Turnover Tax,475519931673,01/01/2017,31/01/2017,CASH,1030,10/02/2017
200422,choma,Withholding Tax,475519931673,01/01/2017,31/01/2017,CASH,700,10/02/2017
200119,Ndola,Turnover Tax,475519931870,01/01/2017,31/01/2017,CASH,150,10/02/2017
200331,Ndola,Withholding Tax,475519945664,01/01/2017,31/01/2017,CASH,437.5,13/02/2017
200353,Lusaka,Employment Tax (Pay as You Earn),475519947186,01/01/2017,31/01/2017,CASH,845,13/02/2017
200053,Ndola,Turnover Tax,475519987677,01/01/2017,31/01/2017,CASH,100,14/02/2017
200053,Ndola,Withholding Tax,475519987916,01/01/2017,31/01/2017,CASH,200,14/02/2017
200051,Lusaka,Turnover Tax,475519988786,01/01/2017,31/01/2017,CASH,90,14/02/2017
200783,Lusaka,Turnover Tax,475519989770,01/01/2017,31/01/2017,CASH,100,14/02/2017
200441,Lusaka,Turnover Tax,475519989920,01/10/2013,31/10/2013,CASH,0.79,14/02/2017
200178,kabwe,Turnover Tax,475520013914,01/01/2017,31/01/2017,CASH,226.5,14/02/2017
200430,Lusaka,Turnover Tax,475520016317,01/01/2017,31/01/2017,CASH,497.5,14/02/2017
200681,Lusaka,Turnover Tax,475520147624,01/01/2017,31/01/2017,CASH,249,22/02/2017
200369,Lusaka,Turnover Tax,475519779815,01/10/2016,31/10/2016,CASH,300,08/02/2017
200810,Kitwe,Property Transfer Tax,475520160543,01/02/2017,28/02/2017,CASH,22500,23/02/2017
200349,Kitwe,Value Added Tax,475520167290,01/01/2017,31/01/2017,electronic transfer,3840,22/02/2017
200365,Ndola,Value Added Tax,475520169941,01/01/2017,31/01/2017,electronic transfer,17770.65,22/02/2017
200516,Lusaka,Presumptive Tax,475520170065,01/10/2016,31/12/2016,CASH,300.3,24/02/2017
200516,Lusaka,Presumptive Tax,475520170065,01/07/2016,30/09/2016,CASH,300.3,24/02/2017
200516,Lusaka,Presumptive Tax,475520170065,01/07/2017,30/09/2017,CASH,300.3,24/02/2017
200516,Lusaka,Presumptive Tax,475520170065,01/10/2017,31/12/2017,CASH,293.7,24/02/2017
200516,Lusaka,Presumptive Tax,475520170065,01/04/2017,30/06/2017,CASH,297,24/02/2017
200516,Lusaka,Presumptive Tax,475520170065,01/01/2017,31/03/2017,CASH,293.7,24/02/2017
200556,Lusaka,Presumptive Tax,475520171153,01/10/2016,31/12/2016,CASH,300.3,24/02/2017
200556,Lusaka,Presumptive Tax,475520171153,01/01/2017,31/03/2017,CASH,293.7,24/02/2017
200466,Lusaka,Employment Tax (Pay as You Earn),475520174648,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,4566.45,24/02/2017
200378,Kitwe,Value Added Tax,475520174958,01/01/2017,31/01/2017,electronic transfer,11200,22/02/2017
200688,Lusaka,Presumptive Tax,475520175026,01/01/2017,31/03/2017,CASH,293.7,24/02/2017
200688,Lusaka,Presumptive Tax,475520175026,01/04/2017,30/06/2017,CASH,297,24/02/2017
200688,Lusaka,Presumptive Tax,475520175026,01/07/2017,30/09/2017,CASH,300.3,24/02/2017
200688,Lusaka,Presumptive Tax,475520175026,01/10/2017,31/12/2017,CASH,300.3,24/02/2017
200496,Ndola,Property Transfer Tax,475520176253,01/12/2016,31/12/2016,electronic transfer,113350,18/01/2017
200485,Lusaka,Presumptive Tax,475520186438,01/07/2016,30/09/2016,CASH,297,27/02/2017
200485,Lusaka,Presumptive Tax,475520186438,01/10/2016,31/12/2016,CASH,297,27/02/2017
200485,Lusaka,Presumptive Tax,475520186438,01/01/2017,31/03/2017,CASH,293.7,27/02/2017
200613,mongu,Income Tax,475520186816,01/01/2016,31/12/2016,COMPANY LOCAL CHEQUE,8246.78,27/02/2017
200147,mansa Province,Turnover Tax,475520187215,01/12/2016,31/12/2016,CASH,425,27/02/2017
200558,mongu,Turnover Tax,475520188623,01/01/2017,31/01/2017,CASH,150,27/02/2017
200104,Lusaka,Turnover Tax,475520257055,01/02/2017,28/02/2017,CASH,1751,03/03/2017
200704,Lusaka,Turnover Tax,475520257779,01/02/2017,28/02/2017,CASH,15,03/03/2017
200483,Lusaka,Turnover Tax,475520264237,01/02/2017,28/02/2017,CASH,300,03/03/2017
200404,Kitwe,Employment Tax (Pay as You Earn),475520264423,01/05/2016,31/05/2016,electronic transfer,450,28/02/2017
200041,kabwe,Turnover Tax,475520268891,01/02/2017,28/02/2017,CASH,30,03/03/2017
200213,Kasama,Turnover Tax,475520269259,01/02/2017,28/02/2017,CASH,609.5,03/03/2017
200504,Ndola,Property Transfer Tax,475520270025,01/02/2017,28/02/2017,CASH,1230,03/03/2017
200079,mansa Province,Turnover Tax,475520270496,01/02/2017,28/02/2017,CASH,341.85,03/03/2017
200718,Kitwe,Property Transfer Tax,475520271366,01/04/2016,30/04/2016,CASH,1250,03/03/2017
200031,Lusaka,Withholding Tax,475520271537,01/02/2017,28/02/2017,CASH,320,03/03/2017
200586,Lusaka,Turnover Tax,475520271548,01/02/2017,28/02/2017,CASH,36,03/03/2017
200504,Ndola,Property Transfer Tax,475520271594,01/02/2017,28/02/2017,CASH,900,03/03/2017
200426,Ndola,Turnover Tax,475520411802,01/02/2017,28/02/2017,CASH,500,09/03/2017
200073,Livingstone,Turnover Tax,475520414298,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,1767.68,09/03/2017
200235,mongu,Turnover Tax,475520417358,01/02/2017,28/02/2017,CASH,36,09/03/2017
200206,kabwe,Turnover Tax,475520419088,01/02/2017,28/02/2017,CASH,50,09/03/2017
200012,Kasama,Turnover Tax,475520419398,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,1800.55,09/03/2017
200012,Kasama,Turnover Tax,475520419398,01/03/2017,31/03/2017,COMPANY LOCAL CHEQUE,401.45,09/03/2017
200367,Kitwe,Turnover Tax,475520419922,01/02/2017,28/02/2017,CASH,850.55,09/03/2017
200115,mansa Province,Turnover Tax,475520420682,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,2183.3,09/03/2017
200587,Lusaka,Withholding Tax,475520481596,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,918,10/03/2017
200334,Lusaka,Employment Tax (Pay as You Earn),475520482388,01/02/2017,28/02/2017,CASH,13.5,10/03/2017
200096,Lusaka,Turnover Tax,475520482434,01/02/2017,28/02/2017,CASH,2484,10/03/2017
200378,Lusaka,Turnover Tax,475520482890,01/02/2017,28/02/2017,CASH,642.9,10/03/2017
200078,kabwe,Turnover Tax,475520482994,01/02/2017,28/02/2017,CASH,28.5,10/03/2017
200413,Ndola,Turnover Tax,475520483201,01/02/2017,28/02/2017,CASH,1244.75,10/03/2017
200629,Livingstone,Turnover Tax,475520483268,01/02/2017,28/02/2017,CASH,227.7,10/03/2017
200419,chipata,Turnover Tax,475520483361,01/08/2014,31/08/2014,CASH,865,10/03/2017
200256,kabwe,Turnover Tax,475520483496,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,672.35,10/03/2017
200370,Chingola,Turnover Tax,475520483646,01/02/2017,28/02/2017,CASH,2,10/03/2017
200144,Kasama,Turnover Tax,475520483750,01/02/2017,28/02/2017,CASH,225,10/03/2017
200792,Lusaka,Employment Tax (Pay as You Earn),475520483796,01/02/2017,28/02/2017,CASH,232.5,10/03/2017
200356,Ndola,Turnover Tax,475520483889,01/02/2017,28/02/2017,CASH,342.45,10/03/2017
200543,Lusaka,Value Added Tax,475520169998,01/01/2017,31/01/2017,electronic transfer,24859.2,22/02/2017
200683,Lusaka,Withholding Tax,475520186712,01/08/2016,31/08/2016,CASH,1082.59,27/02/2017
200683,Lusaka,Withholding Tax,475520186712,01/09/2016,30/09/2016,CASH,978.99,27/02/2017
200683,Lusaka,Withholding Tax,475520186712,01/10/2016,31/10/2016,CASH,350.12,27/02/2017
200224,Kitwe,Withholding Tax,475520190642,01/08/2016,31/08/2016,CASH,325,28/02/2017
200224,Kitwe,Withholding Tax,475520190642,01/09/2016,30/09/2016,CASH,325,28/02/2017
200224,Kitwe,Withholding Tax,475520190642,01/10/2016,31/10/2016,CASH,325,28/02/2017
200271,Kitwe,Withholding Tax,475520193267,01/12/2016,31/12/2016,CASH,60,28/02/2017
200760,Mongu Province,Presumptive Tax,475520194971,01/01/2017,31/03/2017,CASH,145.6,28/02/2017
200241,Lusaka,Turnover Tax,475520223248,01/02/2017,28/02/2017,CASH,31,02/03/2017
200441,Mongu Province,Turnover Tax,475520261958,01/10/2015,31/10/2015,electronic transfer,600,28/02/2017
200428,Lusaka,Withholding Tax,475520262087,01/02/2017,28/02/2017,COMPANY LOCAL CHEQUE,590,03/03/2017
200027,Muchinga,Turnover Tax,475520272464,01/12/2016,31/12/2016,CASH,21,03/03/2017
200027,Muchinga,Turnover Tax,475520272464,01/01/2017,31/01/2017,CASH,36,03/03/2017
200027,Muchinga,Turnover Tax,475520272464,01/02/2017,28/02/2017,CASH,20,03/03/2017
200342,Kitwe,Turnover Tax,475520290965,01/02/2017,28/02/2017,CASH,2648,06/03/2017
200230,Lusaka,Turnover Tax,475520291337,01/02/2017,28/02/2017,CASH,249,06/03/2017
200046,Livingstone,Turnover Tax,475520292021,01/02/2017,28/02/2017,CASH,511,06/03/2017
